Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
1.0000,23,"(1034.2,751.7)",2.00,"PMU -> GNB_4 (0.0146s, 527.8m) -> TELCO (0.0309s, 500.0m) -> GNB_4 (0.0394s, 500.0m)",0.0849,S
1.0000,0,"(1367.3,1097.7)",2.00,"PMU -> GNB_4 (0.0139s, 164.8m) -> TELCO (0.0360s, 500.0m) -> GNB_4 (0.0372s, 500.0m)",0.0871,S
1.0000,27,"(1700.7,1023.0)",2.00,"PMU -> GNB_4 (0.0188s, 202.0m) -> TELCO (0.0352s, 500.0m) -> GNB_4 (0.0393s, 500.0m)",0.0933,S
2.0000,1,"(367.2,901.1)",2.00,"PMU -> GNB_3 (0.0020s, 165.6m) -> TELCO (0.0382s, 500.0m) -> GNB_3 (0.0351s, 500.0m)",0.0753,S
2.0000,2,"(700.5,968.9)",2.00,"PMU -> GNB_3 (0.0072s, 202.9m) -> TELCO (0.0356s, 500.0m) -> GNB_3 (0.0340s, 500.0m)",0.0768,S
2.0000,9,"(33.6,1043.7)",2.00,"PMU -> GNB_3 (0.0099s, 468.4m) -> TELCO (0.0354s, 500.0m) -> GNB_3 (0.0380s, 500.0m)",0.0833,S
2.0000,26,"(700.7,1226.4)",2.00,"PMU -> GNB_3 (0.0196s, 302.6m) -> TELCO (0.0396s, 500.0m) -> GNB_3 (0.0406s, 500.0m)",0.0998,L
2.0000,3,"(1700.5,1964.6)",2.00,"PMU -> GNB_6 (0.0034s, 506.0m) -> TELCO (0.0368s, 707.1m) -> GNB_6 (0.0390s, 707.1m)",0.0792,S
2.0000,15,"(1366.9,1579.3)",2.00,"PMU -> GNB_6 (0.0089s, 155.0m) -> TELCO (0.0355s, 707.1m) -> GNB_6 (0.0364s, 707.1m)",0.0807,S
2.0000,19,"(1034.4,1680.2)",2.00,"PMU -> GNB_6 (0.0104s, 499.3m) -> TELCO (0.0385s, 707.1m) -> GNB_6 (0.0325s, 707.1m)",0.0815,S
2.0000,28,"(1034.1,1490.8)",2.00,"PMU -> GNB_6 (0.0097s, 466.0m) -> TELCO (0.0374s, 707.1m) -> GNB_6 (0.0356s, 707.1m)",0.0828,S
2.0000,21,"(1367.5,1687.1)",2.00,"PMU -> GNB_6 (0.0051s, 229.3m) -> TELCO (0.0412s, 707.1m) -> GNB_6 (0.0369s, 707.1m)",0.0832,S
2.0000,8,"(1700.3,1504.6)",2.00,"PMU -> GNB_6 (0.0089s, 200.4m) -> TELCO (0.0353s, 707.1m) -> GNB_6 (0.0399s, 707.1m)",0.0841,S
2.0000,17,"(367.6,1416.0)",2.00,"PMU -> GNB_5 (0.0021s, 156.7m) -> TELCO (0.0324s, 707.1m) -> GNB_5 (0.0375s, 707.1m)",0.0720,S
2.0000,12,"(33.6,1775.4)",2.00,"PMU -> GNB_5 (0.0029s, 541.6m) -> TELCO (0.0356s, 707.1m) -> GNB_5 (0.0414s, 707.1m)",0.0800,S
2.0000,29,"(33.9,1429.9)",2.00,"PMU -> GNB_5 (0.0104s, 471.3m) -> TELCO (0.0345s, 707.1m) -> GNB_5 (0.0358s, 707.1m)",0.0808,S
2.0000,4,"(700.5,1633.2)",2.00,"PMU -> GNB_5 (0.0032s, 240.8m) -> TELCO (0.0420s, 707.1m) -> GNB_5 (0.0400s, 707.1m)",0.0852,S
2.0000,11,"(367.0,1707.8)",2.00,"PMU -> GNB_5 (0.0122s, 246.7m) -> TELCO (0.0382s, 707.1m) -> GNB_5 (0.0377s, 707.1m)",0.0881,L
2.0000,13,"(1366.8,114.9)",2.00,"PMU -> GNB_2 (0.0036s, 407.4m) -> TELCO (0.0347s, 707.1m) -> GNB_2 (0.0326s, 707.1m)",0.0709,S
2.0000,6,"(1700.2,440.2)",2.00,"PMU -> GNB_2 (0.0123s, 209.0m) -> TELCO (0.0349s, 707.1m) -> GNB_2 (0.0342s, 707.1m)",0.0814,S
2.0000,20,"(1367.7,548.2)",2.00,"PMU -> GNB_2 (0.0053s, 140.8m) -> TELCO (0.0401s, 707.1m) -> GNB_2 (0.0382s, 707.1m)",0.0836,S
2.0000,18,"(1700.8,283.9)",2.00,"PMU -> GNB_2 (0.0167s, 295.0m) -> TELCO (0.0397s, 707.1m) -> GNB_2 (0.0383s, 707.1m)",0.0946,L
2.0000,5,"(1033.7,372.4)",2.00,"PMU -> GNB_2 (0.0149s, 483.4m) -> TELCO (0.0414s, 707.1m) -> GNB_2 (0.0393s, 707.1m)",0.0956,L
2.0000,10,"(700.2,311.5)",2.00,"PMU -> GNB_1 (0.0046s, 275.0m) -> TELCO (0.0351s, 707.1m) -> GNB_1 (0.0356s, 707.1m)",0.0752,S
2.0000,14,"(33.4,182.8)",2.00,"PMU -> GNB_1 (0.0062s, 564.2m) -> TELCO (0.0373s, 707.1m) -> GNB_1 (0.0351s, 707.1m)",0.0786,S
2.0000,7,"(700.4,636.8)",2.00,"PMU -> GNB_1 (0.0062s, 242.7m) -> TELCO (0.0375s, 707.1m) -> GNB_1 (0.0362s, 707.1m)",0.0799,S
2.0000,16,"(366.8,447.1)",2.00,"PMU -> GNB_1 (0.0055s, 143.3m) -> TELCO (0.0329s, 707.1m) -> GNB_1 (0.0433s, 707.1m)",0.0817,S
2.0000,24,"(367.6,19.5)",2.00,"PMU -> GNB_1 (0.0114s, 498.4m) -> TELCO (0.0348s, 707.1m) -> GNB_1 (0.0413s, 707.1m)",0.0875,S
2.0000,22,"(34.2,555.1)",2.00,"PMU -> GNB_1 (0.0086s, 469.1m) -> TELCO (0.0371s, 707.1m) -> GNB_1 (0.0442s, 707.1m)",0.0899,S
2.0000,0,"(1367.3,1097.7)",2.00,"PMU -> GNB_4 (0.0087s, 164.8m) -> TELCO (0.0367s, 500.0m) -> GNB_4 (0.0359s, 500.0m)",0.0813,S
2.0000,27,"(1700.7,1023.0)",2.00,"PMU -> GNB_4 (0.0103s, 202.0m) -> TELCO (0.0400s, 500.0m) -> GNB_4 (0.0371s, 500.0m)",0.0875,S
2.0000,25,"(1034.1,1158.6)",2.00,"PMU -> GNB_4 (0.0146s, 492.2m) -> TELCO (0.0380s, 500.0m) -> GNB_4 (0.0373s, 500.0m)",0.0899,S
2.0000,23,"(1034.2,751.7)",2.00,"PMU -> GNB_4 (0.0100s, 527.8m) -> TELCO (0.0423s, 500.0m) -> GNB_4 (0.0394s, 500.0m)",0.0918,S
3.0000,2,"(700.5,968.9)",2.00,"PMU -> GNB_3 (0.0009s, 202.9m) -> TELCO (0.0376s, 500.0m) -> GNB_3 (0.0336s, 500.0m)",0.0720,S
3.0000,26,"(700.7,1226.4)",2.00,"PMU -> GNB_3 (0.0030s, 302.6m) -> TELCO (0.0396s, 500.0m) -> GNB_3 (0.0354s, 500.0m)",0.0780,S
3.0000,1,"(367.2,901.1)",2.00,"PMU -> GNB_3 (0.0112s, 165.6m) -> TELCO (0.0356s, 500.0m) -> GNB_3 (0.0379s, 500.0m)",0.0848,S
3.0000,9,"(33.6,1043.7)",2.00,"PMU -> GNB_3 (0.0138s, 468.4m) -> TELCO (0.0357s, 500.0m) -> GNB_3 (0.0372s, 500.0m)",0.0867,S
3.0000,21,"(1367.5,1687.1)",2.00,"PMU -> GNB_6 (0.0013s, 229.3m) -> TELCO (0.0343s, 707.1m) -> GNB_6 (0.0408s, 707.1m)",0.0765,S
3.0000,28,"(1034.1,1490.8)",2.00,"PMU -> GNB_6 (0.0151s, 466.0m) -> TELCO (0.0319s, 707.1m) -> GNB_6 (0.0336s, 707.1m)",0.0806,S
3.0000,3,"(1700.5,1964.6)",2.00,"PMU -> GNB_6 (0.0154s, 506.0m) -> TELCO (0.0364s, 707.1m) -> GNB_6 (0.0364s, 707.1m)",0.0883,S
3.0000,15,"(1366.9,1579.3)",2.00,"PMU -> GNB_6 (0.0070s, 155.0m) -> TELCO (0.0422s, 707.1m) -> GNB_6 (0.0412s, 707.1m)",0.0904,S
3.0000,8,"(1700.3,1504.6)",2.00,"PMU -> GNB_6 (0.0164s, 200.4m) -> TELCO (0.0423s, 707.1m) -> GNB_6 (0.0352s, 707.1m)",0.0939,L
3.0000,19,"(1034.4,1680.2)",2.00,"PMU -> GNB_6 (0.0171s, 499.3m) -> TELCO (0.0400s, 707.1m) -> GNB_6 (0.0402s, 707.1m)",0.0973,L
3.0000,17,"(367.6,1416.0)",2.00,"PMU -> GNB_5 (0.0067s, 156.7m) -> TELCO (0.0353s, 707.1m) -> GNB_5 (0.0344s, 707.1m)",0.0763,S
3.0000,29,"(33.9,1429.9)",2.00,"PMU -> GNB_5 (0.0066s, 471.3m) -> TELCO (0.0352s, 707.1m) -> GNB_5 (0.0356s, 707.1m)",0.0774,S
3.0000,4,"(700.5,1633.2)",2.00,"PMU -> GNB_5 (0.0116s, 240.8m) -> TELCO (0.0384s, 707.1m) -> GNB_5 (0.0352s, 707.1m)",0.0851,S
3.0000,12,"(33.6,1775.4)",2.00,"PMU -> GNB_5 (0.0169s, 541.6m) -> TELCO (0.0342s, 707.1m) -> GNB_5 (0.0374s, 707.1m)",0.0886,S
3.0000,11,"(367.0,1707.8)",2.00,"PMU -> GNB_5 (0.0141s, 246.7m) -> TELCO (0.0419s, 707.1m) -> GNB_5 (0.0370s, 707.1m)",0.0931,L
3.0000,6,"(1700.2,440.2)",2.00,"PMU -> GNB_2 (0.0000s, 209.0m) -> TELCO (0.0396s, 707.1m) -> GNB_2 (0.0343s, 707.1m)",0.0739,S
3.0000,5,"(1033.7,372.4)",2.00,"PMU -> GNB_2 (0.0086s, 483.4m) -> TELCO (0.0370s, 707.1m) -> GNB_2 (0.0306s, 707.1m)",0.0761,S
3.0000,13,"(1366.8,114.9)",2.00,"PMU -> GNB_2 (0.0036s, 407.4m) -> TELCO (0.0352s, 707.1m) -> GNB_2 (0.0377s, 707.1m)",0.0765,S
3.0000,20,"(1367.7,548.2)",2.00,"PMU -> GNB_2 (0.0179s, 140.8m) -> TELCO (0.0311s, 707.1m) -> GNB_2 (0.0376s, 707.1m)",0.0867,S
3.0000,18,"(1700.8,283.9)",2.00,"PMU -> GNB_2 (0.0055s, 295.0m) -> TELCO (0.0443s, 707.1m) -> GNB_2 (0.0369s, 707.1m)",0.0867,S
3.0000,16,"(366.8,447.1)",2.00,"PMU -> GNB_1 (0.0054s, 143.3m) -> TELCO (0.0334s, 707.1m) -> GNB_1 (0.0340s, 707.1m)",0.0728,S
3.0000,14,"(33.4,182.8)",2.00,"PMU -> GNB_1 (0.0047s, 564.2m) -> TELCO (0.0362s, 707.1m) -> GNB_1 (0.0366s, 707.1m)",0.0775,S
3.0000,7,"(700.4,636.8)",2.00,"PMU -> GNB_1 (0.0088s, 242.7m) -> TELCO (0.0348s, 707.1m) -> GNB_1 (0.0352s, 707.1m)",0.0788,S
3.0000,22,"(34.2,555.1)",2.00,"PMU -> GNB_1 (0.0068s, 469.1m) -> TELCO (0.0370s, 707.1m) -> GNB_1 (0.0445s, 707.1m)",0.0883,L
3.0000,10,"(700.2,311.5)",2.00,"PMU -> GNB_1 (0.0142s, 275.0m) -> TELCO (0.0354s, 707.1m) -> GNB_1 (0.0399s, 707.1m)",0.0895,L
