Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
0.0000,24,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0006s, 414.1m) -> TELCO (0.0297s, 707.1m) -> TSO (0.0984s, 1415.6m)",0.1287,OK
0.0000,21,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0101s, 480.1m) -> TELCO (0.0285s, 707.1m) -> TSO (0.0917s, 1415.6m)",0.1303,OK
0.0000,17,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0000s, 110.6m) -> TELCO (0.0248s, 500.0m) -> TSO (0.1058s, 1415.6m)",0.1306,OK
0.0000,26,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0057s, 112.7m) -> TELCO (0.0332s, 707.1m) -> TSO (0.0935s, 1415.6m)",0.1325,OK
0.0000,11,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0133s, 410.4m) -> TELCO (0.0217s, 500.0m) -> TSO (0.0986s, 1415.6m)",0.1336,OK
0.0000,25,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0145s, 110.1m) -> TELCO (0.0328s, 707.1m) -> TSO (0.0897s, 1415.6m)",0.1370,OK
0.0000,4,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0158s, 265.2m) -> TELCO (0.0331s, 707.1m) -> TSO (0.0900s, 1415.6m)",0.1389,OK
0.0000,6,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0175s, 371.0m) -> TELCO (0.0304s, 707.1m) -> TSO (0.0910s, 1415.6m)",0.1389,OK
0.0000,15,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0091s, 301.3m) -> TELCO (0.0245s, 500.0m) -> TSO (0.1055s, 1415.6m)",0.1391,OK
0.0000,9,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0167s, 459.1m) -> TELCO (0.0319s, 707.1m) -> TSO (0.0907s, 1415.6m)",0.1393,OK
0.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0106s, 291.7m) -> TELCO (0.0317s, 707.1m) -> TSO (0.0977s, 1415.6m)",0.1399,OK
0.0000,1,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0060s, 274.6m) -> TELCO (0.0311s, 707.1m) -> TSO (0.1038s, 1415.6m)",0.1409,OK
0.0000,7,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0110s, 275.1m) -> TELCO (0.0254s, 500.0m) -> TSO (0.1059s, 1415.6m)",0.1423,OK
0.0000,28,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0161s, 285.1m) -> TELCO (0.0325s, 707.1m) -> TSO (0.1004s, 1415.6m)",0.1491,OK
0.0000,20,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0134s, 314.2m) -> TELCO (0.0300s, 707.1m) -> TSO (0.1058s, 1415.6m)",0.1492,OK
0.0000,12,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0093s, 223.3m) -> TELCO (0.0297s, 707.1m) -> TSO (0.1120s, 1415.6m)",0.1509,OK
0.0000,13,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0099s, 109.2m) -> TELCO (0.0327s, 707.1m) -> TSO (0.1083s, 1415.6m)",0.1509,OK
0.0000,10,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0075s, 123.6m) -> TELCO (0.0241s, 500.0m) -> TSO (0.1204s, 1415.6m)",0.1520,OK
0.0000,14,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0100s, 147.2m) -> TELCO (0.0300s, 707.1m) -> TSO (0.1123s, 1415.6m)",0.1523,OK
0.0000,16,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0194s, 419.6m) -> TELCO (0.0285s, 707.1m) -> TSO (0.1053s, 1415.6m)",0.1533,OK
0.0000,29,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0025s, 77.4m) -> TELCO (0.0310s, 707.1m) -> TSO (0.1199s, 1415.6m)",0.1534,OK
0.0000,5,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0168s, 431.9m) -> TELCO (0.0335s, 707.1m) -> TSO (0.1037s, 1415.6m)",0.1540,OK
0.0000,0,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0153s, 409.6m) -> TELCO (0.0337s, 707.1m) -> TSO (0.1051s, 1415.6m)",0.1541,OK
0.0000,2,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0216s, 526.3m) -> TELCO (0.0291s, 707.1m) -> TSO (0.1043s, 1415.6m)",0.1550,OK
0.0000,27,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0034s, 333.8m) -> TELCO (0.0345s, 707.1m) -> TSO (0.1175s, 1415.6m)",0.1554,OK
0.0000,3,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0164s, 343.3m) -> TELCO (0.0266s, 500.0m) -> TSO (0.1137s, 1415.6m)",0.1568,OK
0.0000,22,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0151s, 438.4m) -> TELCO (0.0358s, 707.1m) -> TSO (0.1106s, 1415.6m)",0.1615,OK
0.0000,19,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0233s, 543.5m) -> TELCO (0.0303s, 707.1m) -> TSO (0.1079s, 1415.6m)",0.1616,OK
0.0000,23,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0244s, 450.6m) -> TELCO (0.0261s, 500.0m) -> TSO (0.1196s, 1415.6m)",0.1700,OK
0.0000,18,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0205s, 431.5m) -> TELCO (0.0321s, 707.1m) -> TSO (0.1198s, 1415.6m)",0.1723,OK
1.0000,10,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0000s, 123.6m) -> TELCO (0.0269s, 500.0m) -> TSO (0.0964s, 1415.6m)",0.1233,OK
1.0000,17,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0084s, 110.6m) -> TELCO (0.0239s, 500.0m) -> TSO (0.0945s, 1415.6m)",0.1269,OK
1.0000,29,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0035s, 77.4m) -> TELCO (0.0295s, 707.1m) -> TSO (0.0946s, 1415.6m)",0.1276,OK
1.0000,4,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0048s, 265.2m) -> TELCO (0.0263s, 707.1m) -> TSO (0.1010s, 1415.6m)",0.1321,OK
1.0000,27,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0000s, 333.8m) -> TELCO (0.0350s, 707.1m) -> TSO (0.0986s, 1415.6m)",0.1336,OK
1.0000,28,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0066s, 285.1m) -> TELCO (0.0288s, 707.1m) -> TSO (0.1016s, 1415.6m)",0.1370,OK
1.0000,3,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0104s, 343.3m) -> TELCO (0.0223s, 500.0m) -> TSO (0.1047s, 1415.6m)",0.1374,OK
1.0000,9,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0096s, 459.1m) -> TELCO (0.0335s, 707.1m) -> TSO (0.0958s, 1415.6m)",0.1388,OK
1.0000,11,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0114s, 410.4m) -> TELCO (0.0232s, 500.0m) -> TSO (0.1049s, 1415.6m)",0.1394,OK
1.0000,1,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0126s, 274.6m) -> TELCO (0.0340s, 707.1m) -> TSO (0.0952s, 1415.6m)",0.1417,OK
1.0000,26,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0059s, 112.7m) -> TELCO (0.0330s, 707.1m) -> TSO (0.1030s, 1415.6m)",0.1419,OK
1.0000,7,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0045s, 275.1m) -> TELCO (0.0245s, 500.0m) -> TSO (0.1133s, 1415.6m)",0.1424,OK
1.0000,5,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0123s, 431.9m) -> TELCO (0.0305s, 707.1m) -> TSO (0.1012s, 1415.6m)",0.1440,OK
1.0000,18,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0121s, 431.5m) -> TELCO (0.0333s, 707.1m) -> TSO (0.0990s, 1415.6m)",0.1445,OK
1.0000,21,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0170s, 480.1m) -> TELCO (0.0311s, 707.1m) -> TSO (0.0968s, 1415.6m)",0.1449,OK
1.0000,25,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0034s, 110.1m) -> TELCO (0.0302s, 707.1m) -> TSO (0.1115s, 1415.6m)",0.1452,OK
1.0000,13,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0022s, 109.2m) -> TELCO (0.0281s, 707.1m) -> TSO (0.1163s, 1415.6m)",0.1465,OK
1.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0055s, 291.7m) -> TELCO (0.0351s, 707.1m) -> TSO (0.1064s, 1415.6m)",0.1470,OK
1.0000,20,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0128s, 314.2m) -> TELCO (0.0305s, 707.1m) -> TSO (0.1061s, 1415.6m)",0.1494,OK
1.0000,6,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0218s, 371.0m) -> TELCO (0.0317s, 707.1m) -> TSO (0.0969s, 1415.6m)",0.1505,OK
1.0000,2,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0149s, 526.3m) -> TELCO (0.0294s, 707.1m) -> TSO (0.1090s, 1415.6m)",0.1533,OK
1.0000,15,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0142s, 301.3m) -> TELCO (0.0250s, 500.0m) -> TSO (0.1141s, 1415.6m)",0.1534,OK
