Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
1.0000,6,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0112s, 371.0m)",0.0112,OK
1.0000,9,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0133s, 459.1m)",0.0133,OK
1.0000,22,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0154s, 438.4m)",0.0154,OK
1.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0203s, 291.7m)",0.0203,DEADLINE_MISSED
1.0000,18,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0208s, 431.5m)",0.0208,DEADLINE_MISSED
1.0000,26,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0082s, 112.7m)",0.0082,OK
1.0000,12,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0090s, 223.3m)",0.0090,OK
1.0000,20,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0114s, 314.2m)",0.0114,OK
1.0000,21,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0173s, 480.1m)",0.0173,OK
1.0000,16,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0197s, 419.6m)",0.0197,OK
1.0000,23,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0104s, 450.6m)",0.0104,OK
1.0000,15,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0135s, 301.3m)",0.0135,OK
1.0000,17,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0153s, 110.6m)",0.0153,OK
2.0000,28,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0000s, 285.1m)",0.0000,OK
2.0000,14,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0017s, 147.2m)",0.0017,OK
2.0000,25,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0041s, 110.1m)",0.0041,OK
2.0000,0,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0086s, 409.6m)",0.0086,OK
2.0000,27,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0151s, 333.8m)",0.0151,DEADLINE_MISSED
2.0000,19,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0165s, 543.5m)",0.0165,DEADLINE_MISSED
2.0000,29,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0091s, 77.4m)",0.0091,OK
2.0000,1,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0113s, 274.6m)",0.0113,OK
2.0000,4,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0123s, 265.2m)",0.0123,OK
