Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
0.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0172s, 291.7m) -> TELCO (0.0290s, 707.1m) -> TSO (0.1216s, 1415.6m)",0.1679,OK
1.0000,17,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0058s, 110.6m) -> TELCO (0.0265s, 500.0m) -> TSO (0.0886s, 1415.6m)",0.1210,OK
1.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0048s, 291.7m) -> TELCO (0.0305s, 707.1m) -> TSO (0.0903s, 1415.6m)",0.1256,OK
1.0000,10,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0053s, 123.6m) -> TELCO (0.0259s, 500.0m) -> TSO (0.0979s, 1415.6m)",0.1291,OK
1.0000,13,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0000s, 109.2m) -> TELCO (0.0304s, 707.1m) -> TSO (0.1007s, 1415.6m)",0.1311,OK
1.0000,12,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0016s, 223.3m) -> TELCO (0.0315s, 707.1m) -> TSO (0.1011s, 1415.6m)",0.1342,OK
1.0000,15,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0048s, 301.3m) -> TELCO (0.0268s, 500.0m) -> TSO (0.1037s, 1415.6m)",0.1353,OK
1.0000,23,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0127s, 450.6m) -> TELCO (0.0216s, 500.0m) -> TSO (0.1017s, 1415.6m)",0.1361,OK
1.0000,24,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0105s, 414.1m) -> TELCO (0.0304s, 707.1m) -> TSO (0.0977s, 1415.6m)",0.1386,OK
1.0000,20,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0153s, 314.2m) -> TELCO (0.0296s, 707.1m) -> TSO (0.0940s, 1415.6m)",0.1390,OK
1.0000,7,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0031s, 275.1m) -> TELCO (0.0243s, 500.0m) -> TSO (0.1115s, 1415.6m)",0.1390,OK
1.0000,9,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0120s, 459.1m) -> TELCO (0.0320s, 707.1m) -> TSO (0.0969s, 1415.6m)",0.1409,OK
1.0000,14,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0019s, 147.2m) -> TELCO (0.0331s, 707.1m) -> TSO (0.1060s, 1415.6m)",0.1409,OK
1.0000,22,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0081s, 438.4m) -> TELCO (0.0331s, 707.1m) -> TSO (0.1012s, 1415.6m)",0.1425,OK
1.0000,27,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0157s, 333.8m) -> TELCO (0.0341s, 707.1m) -> TSO (0.0927s, 1415.6m)",0.1426,OK
1.0000,29,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0050s, 77.4m) -> TELCO (0.0349s, 707.1m) -> TSO (0.1051s, 1415.6m)",0.1451,OK
1.0000,0,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0080s, 409.6m) -> TELCO (0.0294s, 707.1m) -> TSO (0.1095s, 1415.6m)",0.1469,OK
1.0000,5,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0122s, 431.9m) -> TELCO (0.0267s, 707.1m) -> TSO (0.1089s, 1415.6m)",0.1478,OK
1.0000,3,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0193s, 343.3m) -> TELCO (0.0240s, 500.0m) -> TSO (0.1051s, 1415.6m)",0.1484,OK
1.0000,16,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0117s, 419.6m) -> TELCO (0.0338s, 707.1m) -> TSO (0.1038s, 1415.6m)",0.1493,OK
1.0000,26,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0031s, 112.7m) -> TELCO (0.0333s, 707.1m) -> TSO (0.1132s, 1415.6m)",0.1495,OK
1.0000,18,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0137s, 431.5m) -> TELCO (0.0327s, 707.1m) -> TSO (0.1033s, 1415.6m)",0.1497,OK
1.0000,2,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0159s, 526.3m) -> TELCO (0.0324s, 707.1m) -> TSO (0.1015s, 1415.6m)",0.1498,OK
1.0000,25,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0060s, 110.1m) -> TELCO (0.0287s, 707.1m) -> TSO (0.1164s, 1415.6m)",0.1511,OK
1.0000,28,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0105s, 285.1m) -> TELCO (0.0326s, 707.1m) -> TSO (0.1085s, 1415.6m)",0.1516,OK
1.0000,1,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0165s, 274.6m) -> TELCO (0.0302s, 707.1m) -> TSO (0.1051s, 1415.6m)",0.1518,OK
1.0000,4,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0167s, 265.2m) -> TELCO (0.0323s, 707.1m) -> TSO (0.1031s, 1415.6m)",0.1521,OK
1.0000,11,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0182s, 410.4m) -> TELCO (0.0256s, 500.0m) -> TSO (0.1086s, 1415.6m)",0.1524,OK
1.0000,21,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0152s, 480.1m) -> TELCO (0.0310s, 707.1m) -> TSO (0.1110s, 1415.6m)",0.1572,OK
1.0000,19,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0139s, 543.5m) -> TELCO (0.0333s, 707.1m) -> TSO (0.1108s, 1415.6m)",0.1581,OK
1.0000,6,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0221s, 371.0m) -> TELCO (0.0292s, 707.1m) -> TSO (0.1099s, 1415.6m)",0.1612,OK
2.0000,6,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0059s, 371.0m) -> TELCO (0.0295s, 707.1m) -> TSO (0.0912s, 1415.6m)",0.1265,OK
2.0000,1,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0008s, 274.6m) -> TELCO (0.0336s, 707.1m) -> TSO (0.0969s, 1415.6m)",0.1313,OK
2.0000,26,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0000s, 112.7m) -> TELCO (0.0307s, 707.1m) -> TSO (0.1007s, 1415.6m)",0.1314,OK
2.0000,11,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0051s, 410.4m) -> TELCO (0.0216s, 500.0m) -> TSO (0.1057s, 1415.6m)",0.1324,OK
2.0000,3,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0084s, 343.3m) -> TELCO (0.0260s, 500.0m) -> TSO (0.0981s, 1415.6m)",0.1325,OK
2.0000,7,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0074s, 275.1m) -> TELCO (0.0252s, 500.0m) -> TSO (0.0999s, 1415.6m)",0.1325,OK
2.0000,4,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0012s, 265.2m) -> TELCO (0.0333s, 707.1m) -> TSO (0.0998s, 1415.6m)",0.1343,OK
2.0000,24,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0105s, 414.1m) -> TELCO (0.0312s, 707.1m) -> TSO (0.0956s, 1415.6m)",0.1372,OK
2.0000,15,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0095s, 301.3m) -> TELCO (0.0249s, 500.0m) -> TSO (0.1053s, 1415.6m)",0.1396,OK
2.0000,10,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0058s, 123.6m) -> TELCO (0.0263s, 500.0m) -> TSO (0.1080s, 1415.6m)",0.1400,OK
2.0000,19,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0149s, 543.5m) -> TELCO (0.0311s, 707.1m) -> TSO (0.0941s, 1415.6m)",0.1401,OK
2.0000,23,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0105s, 450.6m) -> TELCO (0.0239s, 500.0m) -> TSO (0.1061s, 1415.6m)",0.1405,OK
2.0000,0,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0049s, 409.6m) -> TELCO (0.0308s, 707.1m) -> TSO (0.1056s, 1415.6m)",0.1413,OK
2.0000,29,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0070s, 77.4m) -> TELCO (0.0313s, 707.1m) -> TSO (0.1039s, 1415.6m)",0.1422,OK
2.0000,13,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0169s, 109.2m) -> TELCO (0.0304s, 707.1m) -> TSO (0.0949s, 1415.6m)",0.1422,OK
2.0000,18,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0048s, 431.5m) -> TELCO (0.0337s, 707.1m) -> TSO (0.1042s, 1415.6m)",0.1427,OK
2.0000,17,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0087s, 110.6m) -> TELCO (0.0263s, 500.0m) -> TSO (0.1079s, 1415.6m)",0.1429,OK
2.0000,20,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0086s, 314.2m) -> TELCO (0.0296s, 707.1m) -> TSO (0.1059s, 1415.6m)",0.1442,OK
2.0000,5,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0105s, 431.9m) -> TELCO (0.0310s, 707.1m) -> TSO (0.1030s, 1415.6m)",0.1444,OK
2.0000,28,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0050s, 285.1m) -> TELCO (0.0303s, 707.1m) -> TSO (0.1115s, 1415.6m)",0.1468,OK
2.0000,22,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0197s, 438.4m) -> TELCO (0.0301s, 707.1m) -> TSO (0.0973s, 1415.6m)",0.1471,OK
2.0000,25,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0062s, 110.1m) -> TELCO (0.0359s, 707.1m) -> TSO (0.1073s, 1415.6m)",0.1493,OK
2.0000,14,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0123s, 147.2m) -> TELCO (0.0343s, 707.1m) -> TSO (0.1032s, 1415.6m)",0.1498,OK
2.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0166s, 291.7m) -> TELCO (0.0312s, 707.1m) -> TSO (0.1024s, 1415.6m)",0.1502,OK
2.0000,16,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0077s, 419.6m) -> TELCO (0.0320s, 707.1m) -> TSO (0.1114s, 1415.6m)",0.1511,OK
2.0000,9,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0127s, 459.1m) -> TELCO (0.0320s, 707.1m) -> TSO (0.1083s, 1415.6m)",0.1530,OK
2.0000,2,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0247s, 526.3m) -> TELCO (0.0305s, 707.1m) -> TSO (0.1015s, 1415.6m)",0.1568,OK
2.0000,12,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0178s, 223.3m) -> TELCO (0.0314s, 707.1m) -> TSO (0.1095s, 1415.6m)",0.1586,OK
2.0000,27,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0205s, 333.8m) -> TELCO (0.0301s, 707.1m) -> TSO (0.1086s, 1415.6m)",0.1592,OK
2.0000,21,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0243s, 480.1m) -> TELCO (0.0316s, 707.1m) -> TSO (0.1114s, 1415.6m)",0.1673,OK
3.0000,17,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0027s, 110.6m) -> TELCO (0.0257s, 500.0m) -> TSO (0.1017s, 1415.6m)",0.1301,OK
3.0000,29,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0000s, 77.4m) -> TELCO (0.0308s, 707.1m) -> TSO (0.1003s, 1415.6m)",0.1311,OK
3.0000,10,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0031s, 123.6m) -> TELCO (0.0226s, 500.0m) -> TSO (0.1055s, 1415.6m)",0.1312,OK
3.0000,11,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0174s, 410.4m) -> TELCO (0.0221s, 500.0m) -> TSO (0.0950s, 1415.6m)",0.1344,OK
3.0000,7,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0019s, 275.1m) -> TELCO (0.0251s, 500.0m) -> TSO (0.1095s, 1415.6m)",0.1365,OK
3.0000,26,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0045s, 112.7m) -> TELCO (0.0286s, 707.1m) -> TSO (0.1035s, 1415.6m)",0.1365,OK
3.0000,3,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0130s, 343.3m) -> TELCO (0.0244s, 500.0m) -> TSO (0.1017s, 1415.6m)",0.1390,OK
3.0000,20,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0178s, 314.2m) -> TELCO (0.0294s, 707.1m) -> TSO (0.0919s, 1415.6m)",0.1391,OK
3.0000,16,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0147s, 419.6m) -> TELCO (0.0308s, 707.1m) -> TSO (0.0945s, 1415.6m)",0.1399,OK
3.0000,0,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0092s, 409.6m) -> TELCO (0.0308s, 707.1m) -> TSO (0.1006s, 1415.6m)",0.1406,OK
3.0000,21,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0146s, 480.1m) -> TELCO (0.0298s, 707.1m) -> TSO (0.0966s, 1415.6m)",0.1410,OK
3.0000,9,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0149s, 459.1m) -> TELCO (0.0303s, 707.1m) -> TSO (0.0969s, 1415.6m)",0.1421,OK
3.0000,13,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0040s, 109.2m) -> TELCO (0.0302s, 707.1m) -> TSO (0.1093s, 1415.6m)",0.1434,OK
3.0000,1,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0128s, 274.6m) -> TELCO (0.0309s, 707.1m) -> TSO (0.0998s, 1415.6m)",0.1434,OK
3.0000,18,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0087s, 431.5m) -> TELCO (0.0320s, 707.1m) -> TSO (0.1043s, 1415.6m)",0.1450,OK
3.0000,22,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0089s, 438.4m) -> TELCO (0.0297s, 707.1m) -> TSO (0.1065s, 1415.6m)",0.1452,OK
3.0000,2,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0139s, 526.3m) -> TELCO (0.0277s, 707.1m) -> TSO (0.1037s, 1415.6m)",0.1453,OK
3.0000,12,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0061s, 223.3m) -> TELCO (0.0294s, 707.1m) -> TSO (0.1099s, 1415.6m)",0.1454,OK
3.0000,23,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0143s, 450.6m) -> TELCO (0.0208s, 500.0m) -> TSO (0.1104s, 1415.6m)",0.1455,OK
3.0000,28,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0054s, 285.1m) -> TELCO (0.0309s, 707.1m) -> TSO (0.1099s, 1415.6m)",0.1461,OK
3.0000,15,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0105s, 301.3m) -> TELCO (0.0250s, 500.0m) -> TSO (0.1110s, 1415.6m)",0.1466,OK
3.0000,25,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0086s, 110.1m) -> TELCO (0.0328s, 707.1m) -> TSO (0.1061s, 1415.6m)",0.1475,OK
3.0000,24,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0106s, 414.1m) -> TELCO (0.0305s, 707.1m) -> TSO (0.1065s, 1415.6m)",0.1476,OK
3.0000,6,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0121s, 371.0m) -> TELCO (0.0321s, 707.1m) -> TSO (0.1082s, 1415.6m)",0.1525,OK
3.0000,4,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0140s, 265.2m) -> TELCO (0.0310s, 707.1m) -> TSO (0.1076s, 1415.6m)",0.1526,OK
3.0000,5,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0130s, 431.9m) -> TELCO (0.0256s, 707.1m) -> TSO (0.1143s, 1415.6m)",0.1529,OK
3.0000,14,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0000s, 147.2m) -> TELCO (0.0353s, 707.1m) -> TSO (0.1177s, 1415.6m)",0.1530,OK
3.0000,19,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0150s, 543.5m) -> TELCO (0.0295s, 707.1m) -> TSO (0.1106s, 1415.6m)",0.1552,OK
3.0000,27,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0124s, 333.8m) -> TELCO (0.0299s, 707.1m) -> TSO (0.1155s, 1415.6m)",0.1578,OK
3.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0140s, 291.7m) -> TELCO (0.0293s, 707.1m) -> TSO (0.1257s, 1415.6m)",0.1690,OK
4.0000,3,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0087s, 343.3m) -> TELCO (0.0295s, 500.0m) -> TSO (0.0822s, 1415.6m)",0.1204,OK
4.0000,11,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0069s, 410.4m) -> TELCO (0.0221s, 500.0m) -> TSO (0.0916s, 1415.6m)",0.1207,OK
4.0000,29,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0068s, 77.4m) -> TELCO (0.0287s, 707.1m) -> TSO (0.0901s, 1415.6m)",0.1255,OK
4.0000,27,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0013s, 333.8m) -> TELCO (0.0317s, 707.1m) -> TSO (0.0968s, 1415.6m)",0.1298,OK
4.0000,24,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0086s, 414.1m) -> TELCO (0.0302s, 707.1m) -> TSO (0.0914s, 1415.6m)",0.1301,OK
4.0000,15,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0063s, 301.3m) -> TELCO (0.0250s, 500.0m) -> TSO (0.1001s, 1415.6m)",0.1315,OK
4.0000,25,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0060s, 110.1m) -> TELCO (0.0319s, 707.1m) -> TSO (0.0964s, 1415.6m)",0.1343,OK
