Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
2.0000,29,"(1367.3,1097.7)",2.00,"PMU -> GNB_4 (0.0049s, 164.8m)",0.0049,OK
2.0000,24,"(1034.1,1158.6)",2.00,"PMU -> GNB_4 (0.0126s, 492.2m)",0.0126,OK
2.0000,26,"(1700.7,1023.0)",2.00,"PMU -> GNB_4 (0.0192s, 202.0m)",0.0192,OK
2.0000,22,"(1034.2,751.7)",2.00,"PMU -> GNB_4 (0.0210s, 527.8m)",0.0210,DEADLINE_MISSED
3.0000,8,"(33.6,1043.7)",2.00,"PMU -> GNB_3 (0.0080s, 468.4m)",0.0080,OK
3.0000,0,"(367.2,901.1)",2.00,"PMU -> GNB_3 (0.0083s, 165.6m)",0.0083,OK
3.0000,1,"(700.5,968.9)",2.00,"PMU -> GNB_3 (0.0133s, 202.9m)",0.0133,OK
3.0000,25,"(700.7,1226.4)",2.00,"PMU -> GNB_3 (0.0144s, 302.6m)",0.0144,OK
3.0000,7,"(1700.3,1504.6)",2.00,"PMU -> GNB_6 (0.0000s, 200.4m)",0.0000,OK
3.0000,20,"(1367.5,1687.1)",2.00,"PMU -> GNB_6 (0.0058s, 229.3m)",0.0058,OK
3.0000,2,"(1700.5,1964.6)",2.00,"PMU -> GNB_6 (0.0095s, 506.0m)",0.0095,OK
3.0000,14,"(1366.9,1579.3)",2.00,"PMU -> GNB_6 (0.0146s, 155.0m)",0.0146,OK
3.0000,18,"(1034.4,1680.2)",2.00,"PMU -> GNB_6 (0.0162s, 499.3m)",0.0162,DEADLINE_MISSED
3.0000,27,"(1034.1,1490.8)",2.00,"PMU -> GNB_6 (0.0163s, 466.0m)",0.0163,DEADLINE_MISSED
3.0000,16,"(367.6,1416.0)",2.00,"PMU -> GNB_5 (0.0039s, 156.7m)",0.0039,OK
3.0000,10,"(367.0,1707.8)",2.00,"PMU -> GNB_5 (0.0046s, 246.7m)",0.0046,OK
3.0000,11,"(33.6,1775.4)",2.00,"PMU -> GNB_5 (0.0116s, 541.6m)",0.0116,OK
3.0000,28,"(33.9,1429.9)",2.00,"PMU -> GNB_5 (0.0156s, 471.3m)",0.0156,OK
3.0000,3,"(700.5,1633.2)",2.00,"PMU -> GNB_5 (0.0180s, 240.8m)",0.0180,OK
3.0000,5,"(1700.2,440.2)",2.00,"PMU -> GNB_2 (0.0000s, 209.0m)",0.0000,OK
3.0000,19,"(1367.7,548.2)",2.00,"PMU -> GNB_2 (0.0034s, 140.8m)",0.0034,OK
3.0000,12,"(1366.8,114.9)",2.00,"PMU -> GNB_2 (0.0059s, 407.4m)",0.0059,OK
