Time,TaskID,GNBID,Window,Coverage,BatchType,InputDataKB,OutputDataKB,MaxLatency,ComputationMI,WaitTime,ExecTime,NetTime,TotalTime,Status,PDCWaitingTime,SuccessFlag
2.0052,12200,2,Window_2.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0136,S,0.0067,1
2.0052,12196,1,Window_2.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0205,S,0.0115,1
2.0052,12210,4,Window_2.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0241,S,0.0150,1
3.0052,13279,3,Window_3.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0186,S,0.0064,1
3.0052,13278,6,Window_3.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0150,1
3.0052,13287,5,Window_3.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0221,S,0.0141,1
3.0052,13276,2,Window_3.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0146,S,0.0104,1
3.0052,13286,1,Window_3.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0114,1
3.0052,13293,4,Window_3.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0197,S,0.0081,1
4.0052,14369,3,Window_4.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0190,S,0.0109,1
4.0052,14375,6,Window_4.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0205,S,0.0111,1
4.0052,14377,5,Window_4.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0226,S,0.0150,1
4.0052,14366,2,Window_4.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0150,1
4.0052,14374,1,Window_4.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0213,S,0.0150,1
4.0052,14383,4,Window_4.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0202,S,0.0109,1
5.0052,15476,3,Window_5.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0172,S,0.0094,1
5.0052,15465,6,Window_5.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0194,S,0.0150,1
5.0052,15454,5,Window_5.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0183,S,0.0107,1
5.0052,15456,2,Window_5.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0202,S,0.0114,1
5.0052,15464,1,Window_5.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0172,S,0.0131,1
5.0052,15473,4,Window_5.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0136,S,0.0060,1
6.0052,16541,3,Window_6.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0224,S,0.0138,1
6.0052,16568,6,Window_6.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0245,S,0.0144,1
6.0052,16569,5,Window_6.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0192,S,0.0112,1
6.0052,16560,2,Window_6.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0107,S,0.0059,1
6.0052,16556,1,Window_6.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0183,S,0.0057,1
6.0052,16565,4,Window_6.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0158,S,0.0023,1
