Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
0.0000,16,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0047s, 301.3m) -> TELCO (0.0107s, 500.0m) -> GNB_3 (0.0104s, 500.0m)",0.0258,S
0.0000,24,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0045s, 450.6m) -> TELCO (0.0111s, 500.0m) -> GNB_3 (0.0120s, 500.0m)",0.0276,S
1.0000,26,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0016s, 110.1m) -> TELCO (0.0094s, 707.1m) -> GNB_2 (0.0135s, 707.1m)",0.0245,S
1.0000,28,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0097s, 333.8m) -> TELCO (0.0113s, 707.1m) -> GNB_2 (0.0097s, 707.1m)",0.0308,S
1.0000,15,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0043s, 147.2m) -> TELCO (0.0142s, 707.1m) -> GNB_2 (0.0152s, 707.1m)",0.0337,S
1.0000,1,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0094s, 409.6m) -> TELCO (0.0146s, 707.1m) -> GNB_2 (0.0128s, 707.1m)",0.0368,S
1.0000,29,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0139s, 285.1m) -> TELCO (0.0152s, 707.1m) -> GNB_2 (0.0132s, 707.1m)",0.0423,L
1.0000,20,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0179s, 543.5m) -> TELCO (0.0151s, 707.1m) -> GNB_2 (0.0152s, 707.1m)",0.0482,L
1.0000,2,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0031s, 274.6m) -> TELCO (0.0126s, 707.1m) -> GNB_5 (0.0144s, 707.1m)",0.0300,S
1.0000,5,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0141s, 265.2m) -> TELCO (0.0130s, 707.1m) -> GNB_5 (0.0089s, 707.1m)",0.0361,S
1.0000,6,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0094s, 431.9m) -> TELCO (0.0139s, 707.1m) -> GNB_5 (0.0142s, 707.1m)",0.0375,S
1.0000,3,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0148s, 526.3m) -> TELCO (0.0117s, 707.1m) -> GNB_5 (0.0185s, 707.1m)",0.0449,S
1.0000,0,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0171s, 77.4m) -> TELCO (0.0121s, 707.1m) -> GNB_5 (0.0171s, 707.1m)",0.0463,L
1.0000,25,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0220s, 414.1m) -> TELCO (0.0134s, 707.1m) -> GNB_5 (0.0125s, 707.1m)",0.0479,L
1.0000,12,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0000s, 410.4m) -> TELCO (0.0119s, 500.0m) -> GNB_4 (0.0146s, 500.0m)",0.0265,S
1.0000,11,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0022s, 123.6m) -> TELCO (0.0120s, 500.0m) -> GNB_4 (0.0126s, 500.0m)",0.0267,S
1.0000,8,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0054s, 275.1m) -> TELCO (0.0133s, 500.0m) -> GNB_4 (0.0129s, 500.0m)",0.0316,S
1.0000,4,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0120s, 343.3m) -> TELCO (0.0095s, 500.0m) -> GNB_4 (0.0111s, 500.0m)",0.0326,S
1.0000,7,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0009s, 371.0m) -> TELCO (0.0126s, 707.1m) -> GNB_1 (0.0115s, 707.1m)",0.0251,S
1.0000,10,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0077s, 459.1m) -> TELCO (0.0077s, 707.1m) -> GNB_1 (0.0103s, 707.1m)",0.0257,S
1.0000,23,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0000s, 438.4m) -> TELCO (0.0147s, 707.1m) -> GNB_1 (0.0138s, 707.1m)",0.0286,S
1.0000,19,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0039s, 431.5m) -> TELCO (0.0140s, 707.1m) -> GNB_1 (0.0137s, 707.1m)",0.0316,S
1.0000,9,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0118s, 291.7m) -> TELCO (0.0135s, 707.1m) -> GNB_1 (0.0168s, 707.1m)",0.0421,L
1.0000,14,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0172s, 109.2m) -> TELCO (0.0162s, 707.1m) -> GNB_1 (0.0149s, 707.1m)",0.0483,L
1.0000,17,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0015s, 419.6m) -> TELCO (0.0136s, 707.1m) -> GNB_6 (0.0127s, 707.1m)",0.0278,S
1.0000,13,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0014s, 223.3m) -> TELCO (0.0132s, 707.1m) -> GNB_6 (0.0143s, 707.1m)",0.0290,S
1.0000,27,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0084s, 112.7m) -> TELCO (0.0105s, 707.1m) -> GNB_6 (0.0131s, 707.1m)",0.0320,S
1.0000,21,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0079s, 314.2m) -> TELCO (0.0137s, 707.1m) -> GNB_6 (0.0114s, 707.1m)",0.0330,S
1.0000,22,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0094s, 480.1m) -> TELCO (0.0127s, 707.1m) -> GNB_6 (0.0135s, 707.1m)",0.0355,S
1.0000,16,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0000s, 301.3m) -> TELCO (0.0108s, 500.0m) -> GNB_3 (0.0125s, 500.0m)",0.0233,S
1.0000,24,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0029s, 450.6m) -> TELCO (0.0136s, 500.0m) -> GNB_3 (0.0116s, 500.0m)",0.0282,S
1.0000,18,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0139s, 110.6m) -> TELCO (0.0138s, 500.0m) -> GNB_3 (0.0140s, 500.0m)",0.0417,L
2.0000,28,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0000s, 333.8m) -> TELCO (0.0119s, 707.1m) -> GNB_2 (0.0097s, 707.1m)",0.0216,S
2.0000,26,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0035s, 110.1m) -> TELCO (0.0099s, 707.1m) -> GNB_2 (0.0111s, 707.1m)",0.0245,S
2.0000,29,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0000s, 285.1m) -> TELCO (0.0137s, 707.1m) -> GNB_2 (0.0140s, 707.1m)",0.0277,S
2.0000,15,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0000s, 147.2m) -> TELCO (0.0160s, 707.1m) -> GNB_2 (0.0140s, 707.1m)",0.0300,S
2.0000,20,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0046s, 543.5m) -> TELCO (0.0135s, 707.1m) -> GNB_2 (0.0187s, 707.1m)",0.0368,S
2.0000,1,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0051s, 409.6m) -> TELCO (0.0176s, 707.1m) -> GNB_2 (0.0141s, 707.1m)",0.0368,S
2.0000,6,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0000s, 431.9m) -> TELCO (0.0131s, 707.1m) -> GNB_5 (0.0143s, 707.1m)",0.0273,S
2.0000,0,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0053s, 77.4m) -> TELCO (0.0123s, 707.1m) -> GNB_5 (0.0122s, 707.1m)",0.0297,S
2.0000,2,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0028s, 274.6m) -> TELCO (0.0159s, 707.1m) -> GNB_5 (0.0123s, 707.1m)",0.0310,S
2.0000,3,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0086s, 526.3m) -> TELCO (0.0109s, 707.1m) -> GNB_5 (0.0141s, 707.1m)",0.0336,S
2.0000,5,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0114s, 265.2m) -> TELCO (0.0151s, 707.1m) -> GNB_5 (0.0111s, 707.1m)",0.0376,S
2.0000,25,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0165s, 414.1m) -> TELCO (0.0154s, 707.1m) -> GNB_5 (0.0164s, 707.1m)",0.0482,L
2.0000,12,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0000s, 410.4m) -> TELCO (0.0109s, 500.0m) -> GNB_4 (0.0093s, 500.0m)",0.0202,S
2.0000,11,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0000s, 123.6m) -> TELCO (0.0095s, 500.0m) -> GNB_4 (0.0138s, 500.0m)",0.0234,S
2.0000,8,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0008s, 275.1m) -> TELCO (0.0126s, 500.0m) -> GNB_4 (0.0111s, 500.0m)",0.0244,S
2.0000,4,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0126s, 343.3m) -> TELCO (0.0074s, 500.0m) -> GNB_4 (0.0077s, 500.0m)",0.0277,S
2.0000,23,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0016s, 438.4m) -> TELCO (0.0137s, 707.1m) -> GNB_1 (0.0113s, 707.1m)",0.0267,S
